qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
ABC01-02-0846	abc ～the first～	2003/03/30	通常問題	846	デビュー当時は「勝新太郎の秘蔵っ子」と言われていた、時代劇『暴れん坊将軍』でおなじみの俳優は誰でしょう？	松平健	
ABC01-02-0847	abc ～the first～	2003/03/30	通常問題	847	和服などをしまっておくときに使う、厚手の包み紙のことを何というでしょう？	畳紙（たとうし）	
ABC01-02-0848	abc ～the first～	2003/03/30	通常問題	848	雑誌で、Ｌｉｎｕｘ、エコロジー、ヘルス、エンタテイメント！といえば共通して頭につく漢字２文字は何でしょう？	日経	
ABC01-02-0849	abc ～the first～	2003/03/30	通常問題	849	カニばさみや巴投げなどのように、柔道で自分の体を崩しながら掛ける技のことを、特に何技というでしょう？	捨て身技	
ABC01-02-0850	abc ～the first～	2003/03/30	通常問題	850	英語で「Adam's Apple（アダムのリンゴ）」と呼ばれる身体の部分は何でしょう？	のどぼとけ	
ABC01-02-0851	abc ～the first～	2003/03/30	通常問題	851	イギリスのストロー、フランスのドビルパン、そして日本の川口順子（よりこ）が務めている役職といえば、何大臣でしょう？	外務大臣	
ABC01-02-0852	abc ～the first～	2003/03/30	通常問題	852	ドイツ語で「黒い森」という意味をもつ、ドイツ南部に広がる森林地帯のことを何というでしょう?	シュバルツバルト	
ABC01-02-0853	abc ～the first～	2003/03/30	通常問題	853	１９７３年、半導体のトンネル効果の発見により、日本人として３人目のノーベル物理学賞受賞者となったのは誰でしょう？	江崎玲於奈	
ABC01-02-0854	abc ～the first～	2003/03/30	通常問題	854	品質や安全を保証するときに押すのは「太鼓判」ですが、確認するときに押すの何でしょう？	念	
ABC01-02-0855	abc ～the first～	2003/03/30	通常問題	855	七味唐辛子に入っている「陳皮」といったら、何の皮のことでしょう？	ミカン	
ABC01-02-0856	abc ～the first～	2003/03/30	通常問題	856	時代劇などに出てくる虚無僧は、何という宗派の僧侶だったでしょう？	普化宗（ふけしゅう）	
ABC01-02-0857	abc ～the first～	2003/03/30	通常問題	857	「ｎＷｏジャパン」「チーム２０００（トゥーサウザント）」などのグループを率いたこともある、新日本プロレス所属の人気レスラーは誰でしょう？	蝶野正洋	
ABC01-02-0858	abc ～the first～	2003/03/30	通常問題	858	振り子を用いて地球の自転を証明したフランスの物理学者は誰でしょう？	フーコー	
ABC01-02-0859	abc ～the first～	2003/03/30	通常問題	859	企業が不況などで雇用調整を行う際に、一時的に従業員を解雇する制度を何というでしょう？	レイオフ	
ABC01-02-0860	abc ～the first～	2003/03/30	通常問題	860	「アラーの他に神はない｡マホメットは神の預言者である｡」というコーランの一節が国旗に書かれている国はどこでしょう？	サウジアラビア	
ABC01-02-0861	abc ～the first～	2003/03/30	通常問題	861	原子炉の炉心（ろしん）が高温で溶けてしまうことを何というでしょう？	メルトダウン	
ABC01-02-0862	abc ～the first～	2003/03/30	通常問題	862	両膝をつけたまま両足を左右にはね上げて踊る、1920年代のアメリカで流行したダンスを、発祥地である港町の名前から何というでしょう？	チャールストン	
ABC01-02-0863	abc ～the first～	2003/03/30	通常問題	863	漢字では「灰の汁」と書く、煮物などの表面に浮かぶ白くにごった泡状のものを何というでしょう？	あく	
ABC01-02-0864	abc ～the first～	2003/03/30	通常問題	864	「千早振る神代もきかず立田川から紅に水くくるとは」という歌を詠んだ六歌仙の一人で、伊勢物語の主人公とされているのは誰でしょう？	在原業平	
ABC01-02-0865	abc ～the first～	2003/03/30	通常問題	865	この世の中にはたくさんの川がありますが、この世とあの世の間にあると言われる川は何でしょう？	三途の川	
ABC01-02-0866	abc ～the first～	2003/03/30	通常問題	866	『晩鐘』『種蒔く人』『落穂拾い』などの作品で知られるフランスの画家は誰でしょう？	フランソワ・ミレー	
ABC01-02-0867	abc ～the first～	2003/03/30	通常問題	867	1999年にモービルと合併し、世界最大の石油会社を誕生させたアメリカの企業はどこでしょう？	エクソン	
ABC01-02-0868	abc ～the first～	2003/03/30	通常問題	868	スペイン語で「白い家」という意味がある、モロッコの港湾都市といえばどこでしょう？	カサブランカ	
ABC01-02-0869	abc ～the first～	2003/03/30	通常問題	869	火山の噴火や隕石の衝突によって出来る、地表面の大きなくぼみのことを何というでしょう？	クレーター	
ABC01-02-0870	abc ～the first～	2003/03/30	通常問題	870	ことわざで、布をかぶっておばあさんに「善光寺参り」をさせた動物は何でしょう?	牛	
ABC01-02-0871	abc ～the first～	2003/03/30	通常問題	871	ビールのうち、麦汁の下の方で発酵させたものを「ラガー」というのに対し、上の方で発酵させたものを何というでしょう？	エール	
ABC01-02-0872	abc ～the first～	2003/03/30	通常問題	872	鎌倉幕府の第３代将軍は源実朝ですが、室町幕府の第３代将軍は誰でしょう？	足利義満	
ABC01-02-0873	abc ～the first～	2003/03/30	通常問題	873	水泳やスキューバダイビングの時に言われる､ 二人組のペアの相手を何というでしょう？	バディー	
ABC01-02-0874	abc ～the first～	2003/03/30	通常問題	874	世界最大のひげクジラはシロナガスクジラですが、世界最大の歯クジラといえば何クジラでしょう？	マッコウクジラ	
ABC01-02-0875	abc ～the first～	2003/03/30	通常問題	875	相手の反応を伺うためにほんの少しだけことを起こしてみることを、昔デパートなどで見られたある宣伝手段を使って「何をあげる」というでしょう？	アドバルーン	
ABC01-02-0876	abc ～the first～	2003/03/30	通常問題	876	「どくれ」「とっぽーこき」「そそくり」「いごっそう」といえば、どこの都道府県の気質を表したものでしょう？	高知県	
ABC01-02-0877	abc ～the first～	2003/03/30	通常問題	877	オーケストラで演奏する際、弦楽器で最も低音を出すのはコントラバスですが、金管楽器で最も低音を出すのは何でしょう？	チューバ	
ABC01-02-0878	abc ～the first～	2003/03/30	通常問題	878	フランスのパリにある大衆演芸館で、「赤い風車」という意味の名が付けられているのは何でしょう？	ムーラン・ルージュ	
ABC01-02-0879	abc ～the first～	2003/03/30	通常問題	879	夏場には掛け布団のかわりによく用いられる、タオル地で出来た大き目の毛布のことを、「タオル」と「ブランケット」の合成語で何というでしょう？	タオルケット	
ABC01-02-0880	abc ～the first～	2003/03/30	通常問題	880	戦争で両腕両足、目、耳、口を失った男の姿を描いた、ドルトン・トランボの代表作は何でしょう？	『ジョニーは戦場へ行った』	
ABC01-02-0881	abc ～the first～	2003/03/30	通常問題	881	大相撲の本場所が行われる都市は、東京、大阪、福岡とあとひとつはどこでしょう？	名古屋	
ABC01-02-0882	abc ～the first～	2003/03/30	通常問題	882	IWASAKI、GOT'S、TAKE、KOHSHI、KEIGOの５人で結成されている、海援隊のリメイク曲「贈る言葉」がヒット中のグループは何でしょう？	ＦＬＯＷ	
ABC01-02-0883	abc ～the first～	2003/03/30	通常問題	883	発明や特許などに関する事務を扱う特許庁は、何省の外局でしょう？	経済産業省	
ABC01-02-0884	abc ～the first～	2003/03/30	通常問題	884	氷河が侵食した後に海水が入り込むことによって形成された、北欧の海岸線に見られる深く入り組んだ地形を何というでしょう？	フィヨルド	
ABC01-02-0885	abc ～the first～	2003/03/30	通常問題	885	数学で、常用対数の底は10ですが、自然対数の底はアルファベット１文字で何と表現するでしょう？	e	
ABC01-02-0886	abc ～the first～	2003/03/30	通常問題	886	漢字で、東の風と書くと「こち」といいますが、南の風と書くと何というでしょう？	はえ	
ABC01-02-0887	abc ～the first～	2003/03/30	通常問題	887	厄除けの意味で、玄関の両脇に置く塩のことを普通何というでしょう？	盛り塩	
ABC01-02-0888	abc ～the first～	2003/03/30	通常問題	888	徳川家康はその生涯でただ一度、三方ヶ原の戦いで敗れていますが、この合戦の相手の武将といえば誰でしょう？	武田信玄	
ABC01-02-0889	abc ～the first～	2003/03/30	通常問題	889	水泳の、個人メドレーで最初に泳ぐ種目はバタフライですが、メドレーリレーで最初の泳者が泳ぐ種目は何でしょう？	背泳ぎ	
ABC01-02-0890	abc ～the first～	2003/03/30	通常問題	890	薄い硫酸の中に銅板と亜鉛板を入れ、導線でつないだ最も初歩的な電池を、発明者の名をとって何というでしょう？	ボルタの電池	
ABC01-02-0891	abc ～the first～	2003/03/30	通常問題	891	一般に労働三法と呼ばれる法律は、労働基準法、労働組合法と何でしょう？	労働関係調整法	
ABC01-02-0892	abc ～the first～	2003/03/30	通常問題	892	桜のきれいな季節ですが、明治時代に日本から贈られた桜が咲き乱れる、ワシントン市内を流れる川は何でしょう？	ポトマック川	
ABC01-02-0893	abc ～the first～	2003/03/30	通常問題	893	博多名物「辛子明太子」の原料となるのは、何というタラの卵でしょう？	スケソウダラ、スケトウダラ	
